STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,IND,Indicator,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2022,,94.857,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,43.328,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2019,,62.234,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2020,,62.725,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2021,,63.136,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2022,,61.61,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,99.546,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2019,,99.606,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,99.61,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,99.63,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,99.738,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,51.448,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2019,,51.517,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,50.792,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,49.194,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LTU,Lithuania,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,50.315,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_1,Density > Total,2019,,371.624,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_1,Density > Total,2020,,355.071,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_1,Density > Total,2021,,371.492,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_2,Density > Life,2019,,96.222,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_2,Density > Life,2020,,93.162,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_2,Density > Life,2021,,45.278,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_3,Density > Non-Life,2019,,275.403,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_3,Density > Non-Life,2020,,261.909,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PAN,Panama,III_3,Density > Non-Life,2021,,326.213,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_1,Density > Total,2018,,61.447,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_1,Density > Total,2019,,61.03,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_1,Density > Total,2020,,59.057,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_1,Density > Total,2021,,54.667,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_2,Density > Life,2018,,8.686,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_2,Density > Life,2019,,8.145,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_2,Density > Life,2020,,8.737,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_2,Density > Life,2021,,8.679,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_3,Density > Non-Life,2018,,52.761,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_3,Density > Non-Life,2019,,52.884,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_3,Density > Non-Life,2020,,50.32,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PRY,Paraguay,III_3,Density > Non-Life,2021,,45.988,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_1,Density > Total,2018,,121.743,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_1,Density > Total,2021,,134.797,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_1,Density > Total,2022,,143.061,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_2,Density > Life,2018,,59.336,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_2,Density > Life,2019,,62.689,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_2,Density > Life,2020,,56.845,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_2,Density > Life,2021,,70.213,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_2,Density > Life,2022,,74.337,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_3,Density > Non-Life,2018,,62.407,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_3,Density > Non-Life,2019,,64.839,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_3,Density > Non-Life,2020,,62.934,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_3,Density > Non-Life,2021,,64.584,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_3,Density > Non-Life,2022,,68.725,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_1,Density > Total,2019,,5764.353,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_1,Density > Total,2020,,6537.303,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_1,Density > Total,2021,,8304.192,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_1,Density > Total,2022,,7986.521,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_2,Density > Life,2019,,4537.137,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_2,Density > Life,2020,,5356.419,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_2,Density > Life,2021,,6932.345,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_1,Density > Total,2019,,127.527,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,PER,Peru,III_1,Density > Total,2020,,119.78,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_3,Density > Non-Life,2019,,1227.216,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_3,Density > Non-Life,2020,,1180.884,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_3,Density > Non-Life,2021,,1371.847,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_3,Density > Non-Life,2022,,1467.963,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,I_1,Total gross premiums > Total,2018,,1147.017,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,I_2,Total gross premiums > Life,2018,,474.025,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,I_3,Total gross premiums > Non-Life,2018,,672.992,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,III_1,Density > Total,2018,,51.779,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,III_2,Density > Life,2018,,21.875,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,III_3,Density > Non-Life,2018,,29.904,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,IV_1,Penetration > Total,2018,,1.187,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,IV_2,Penetration > Life,2018,,0.502,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,IV_3,Penetration > Non-Life,2018,,0.686,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,V,Life insurance share,2018,,41.327,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,VI,Direct total gross premiums/Number of employees of insurance companies,2018,,17439.141,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,VII_1,Retention ratio > Total,2018,,87.949,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,VII_2,Retention ratio > Life,2018,,99.452,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,VII_3,Retention ratio > Non-Life,2018,,79.847,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,VIII_1,Ratio of reinsurance accepted > Total,2018,,2.177,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,3.71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LKA,Sri Lanka,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,10.552,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_1,Total gross premiums > Total,2018,,630.551,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_1,Total gross premiums > Total,2019,,624.431,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_1,Total gross premiums > Total,2020,,476.724,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_1,Total gross premiums > Total,2021,,547.593,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_1,Total gross premiums > Total,2022,,584.502,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_2,Total gross premiums > Life,2018,,209.863,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_2,Total gross premiums > Life,2019,,200.759,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_2,Total gross premiums > Life,2020,,162.695,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_2,Total gross premiums > Life,2021,,189.547,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_2,Total gross premiums > Life,2022,,202.692,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_3,Total gross premiums > Non-Life,2018,,420.688,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_3,Total gross premiums > Non-Life,2019,,423.673,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_3,Total gross premiums > Non-Life,2020,,314.029,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_3,Total gross premiums > Non-Life,2021,,358.046,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,I_3,Total gross premiums > Non-Life,2022,,381.81,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,SGP,Singapore,III_2,Density > Life,2022,,6518.558,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_1,Density > Total,2018,,65.669,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_1,Density > Total,2019,,63.913,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_1,Density > Total,2020,,47.951,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_1,Density > Total,2021,,54.126,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_1,Density > Total,2022,,56.781,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_2,Density > Life,2018,,21.856,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_2,Density > Life,2019,,20.548,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_2,Density > Life,2020,,16.364,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_2,Density > Life,2021,,18.736,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_2,Density > Life,2022,,19.69,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_3,Density > Non-Life,2018,,43.813,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_3,Density > Non-Life,2019,,43.365,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_3,Density > Non-Life,2020,,31.586,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_3,Density > Non-Life,2021,,35.391,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,III_3,Density > Non-Life,2022,,37.09,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_1,Penetration > Total,2018,,2.62,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_1,Penetration > Total,2019,,2.489,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_1,Penetration > Total,2020,,2.001,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_1,Penetration > Total,2021,,1.922,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_1,Penetration > Total,2022,,1.843,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_2,Penetration > Life,2018,,0.872,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_2,Penetration > Life,2019,,0.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_2,Penetration > Life,2020,,0.683,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_2,Penetration > Life,2021,,0.665,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_2,Penetration > Life,2022,,0.639,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_3,Penetration > Non-Life,2018,,1.748,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_3,Penetration > Non-Life,2019,,1.689,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_3,Penetration > Non-Life,2020,,1.318,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_3,Penetration > Non-Life,2021,,1.257,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IV_3,Penetration > Non-Life,2022,,1.204,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,V,Life insurance share,2018,,33.282,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,V,Life insurance share,2019,,32.151,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,V,Life insurance share,2020,,34.128,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,V,Life insurance share,2021,,34.615,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,V,Life insurance share,2022,,34.678,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VI,Direct total gross premiums/Number of employees of insurance companies,2018,,1497746.914,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VI,Direct total gross premiums/Number of employees of insurance companies,2019,,1768927.332,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VI,Direct total gross premiums/Number of employees of insurance companies,2020,,207994.74,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VI,Direct total gross premiums/Number of employees of insurance companies,2021,,213736.7,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VI,Direct total gross premiums/Number of employees of insurance companies,2022,,243339.634,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_1,Retention ratio > Total,2018,,58.74,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_1,Retention ratio > Total,2019,,31.256,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_1,Retention ratio > Total,2020,,48.888,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_1,Retention ratio > Total,2021,,47.385,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_1,Retention ratio > Total,2022,,46.009,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_2,Retention ratio > Life,2018,,56.037,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_2,Retention ratio > Life,2019,,28.616,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_2,Retention ratio > Life,2020,,51.369,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_2,Retention ratio > Life,2021,,47.433,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_2,Retention ratio > Life,2022,,44.673,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_3,Retention ratio > Non-Life,2018,,60.089,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_3,Retention ratio > Non-Life,2019,,32.507,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_3,Retention ratio > Non-Life,2020,,47.603,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_3,Retention ratio > Non-Life,2021,,47.359,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VII_3,Retention ratio > Non-Life,2022,,46.718,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VIII_1,Ratio of reinsurance accepted > Total,2019,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VIII_2,Ratio of reinsurance accepted > Life,2019,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,VIII_3,Ratio of reinsurance accepted > Non-Life,2019,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HND,Honduras,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,62.656,,A,,PC,Percentage,0,Units,,
